,Price,Prediction,error_percentage
37228,1890000,2227815.67,17.87384497354497
12057,819000,817000.0,-0.2442002442002442
497,449000,432470.0,-3.681514476614699
1489,635000,598513.0,-5.745984251968504
37165,1885000,1702332.76,-9.690569761273208
26709,1288000,1180209.06,-8.368861801242232
47278,546500,629445.0,15.177493138151876
43169,515000,511555.0,-0.6689320388349514
12431,828000,907490.0,9.60024154589372
24648,1195000,992718.0,-16.9273640167364
4776,683000,713905.0,4.524890190336749
20675,1000001,1121036.0,12.103487896512103
10853,790000,841638.0,6.536455696202531
10414,780000,845524.21,8.400539743589738
50121,590000,644287.0,9.201186440677967
52345,622500,642838.0,3.26714859437751
14669,880000,965888.0,9.76
23524,1140000,1070122.6,-6.129596491228062
54452,436000,492280.0,12.908256880733946
2775,650000,650000.0,0.0
46307,532000,549339.0,3.2592105263157896
46224,530000,523943.5,-1.1427358490566037
18949,957000,1141806.14,19.310986415882958
47973,560000,530206.0,-5.320357142857143
34854,1673035,1658835.59,-0.8487216346340581
49011,575000,565019.0,-1.7358260869565219
22582,1095000,1204665.0,10.015068493150684
1675,638000,636356.0,-0.25768025078369905
51357,609900,615951.0,0.9921298573536645
16261,485000,526598.3,8.576969072164959
979,459000,452762.0,-1.359041394335512
53877,421000,427773.0,1.6087885985748218
42282,3190000,2563492.96,-19.639719122257056
50688,599800,597738.0,-0.34378126042014007
27630,1325000,1608409.65,21.389407547169803
47164,545000,596030.0,9.363302752293578
11904,815000,988560.0,21.295705521472392
790,455000,477946.47,5.043180219780213
20990,1020000,1213792.14,18.999229411764695
38997,2190000,2106832.0,-3.7976255707762556
14299,870900,851717.0,-2.2026639108967734
29285,1408000,1315384.38,-6.577813920454553
20517,999904,892791.67,-10.712261377092197
30997,510000,505839.0,-0.8158823529411765
26586,1280000,1402127.0,9.541171875
40765,2580000,2430986.98,-5.7756984496124035
16779,899000,1003785.0,11.655728587319244
12641,830500,809167.8,-2.56859723058398
14447,875000,990228.87,13.169013714285713
53127,633800,630311.16,-0.5504638687283003
40751,2571428,2465274.57,-4.128189861819976
28771,1387000,1273495.67,-8.183441240086523
2144,645000,623960.0,-3.262015503875969
44881,4280000,4460059.0,4.206985981308412
20558,999999,1019164.0,1.9165019165019164
31430,1450000,1357706.0,-6.365103448275862
36513,1800000,1657827.76,-7.898457777777777
18339,940000,956010.0,1.7031914893617022
23677,1149000,1067534.85,-7.090091383812003
52273,620000,680333.93,9.731279032258072
10248,779000,755274.98,-3.0455738125802334
15596,473500,503177.86,6.267763463569163
3235,659000,722549.0,9.643247344461304
19140,962500,927320.0,-3.6550649350649347
49178,578000,672233.6,16.303391003460206
14286,870000,931381.84,7.055383908045973
32976,1549000,1274524.0,-17.719561007101355
24435,1185000,1062816.04,-10.310882700421937
52338,622000,709064.25,13.997467845659164
3965,670000,885067.48,32.09962388059701
7441,726000,671875.0,-7.455234159779614
17898,928000,933980.75,0.6444773706896552
6504,710000,714770.0,0.671830985915493
35815,1749000,1598380.88,-8.611727844482568
42238,3162280,2868404.52,-9.293151776566274
26186,1260000,1082356.0,-14.098730158730158
37111,1880000,1718767.88,-8.576176595744686
50604,599000,620031.6,3.511118530884804
43760,523000,515567.0,-1.421223709369025
29336,1410000,1330831.0,-5.614822695035461
20381,999000,1129249.0,13.037937937937938
53633,415000,428761.2,3.315951807228919
1808,639900,607700.0,-5.032036255664948
6814,716000,761681.0,6.3800279329608935
12574,830000,786180.0,-5.279518072289156
44638,3950000,2357440.15,-40.317970886075955
37011,1865000,2241462.5,20.185656836461128
8288,740000,729748.0,-1.3854054054054055
